protocol_type,service,flag,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,dst_host_count,dst_host_srv_count,class
tcp,ftp,S3,29.95859676613443,212.66036634715465,44.13776884629352,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15,8,0.8781689966304916,0.24831868660824075,0.46492368025329045,0.4989751558964707,0.763108907621937,0.9196188139217757,0.012202730977643794,0.4576208501233928,0.6119898156944821,0.8033375884904715,0.6721885434768846,0.29521767534376575,0.9458188094806739,0.573820994809082,0.3320827814481466,54,28,probe
tcp,telnet,S3,37.02728501183272,2705.0988620033927,667.9932594734472,0,0,0,0,0,1,0,1,0,0,1,1,0,2,0,0,7,5,0.18426006651207227,0.3833527966566662,0.7799627244827242,0.4429570230912062,0.36981102682432165,0.13450116719969096,0.41964791709953675,0.722946026138989,0.6082008995729498,0.3493733411038423,0.5361439692867773,0.5114724792522168,0.36919547778408635,0.701690696865543,0.45673239994738435,46,29,dos
tcp,ssh,REJ,84.03098466105904,162.00468096104976,52.781276780357544,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,10,10,0.7476986098252086,0.7136899181747335,0.12143486173138318,0.8819073577870332,0.8143589863258504,0.7436558409701682,0.1581131875435211,0.2161974451478471,0.5719241733015472,0.7518670691546182,0.2058404293842927,0.32086771074586384,0.9117192537499459,0.9675018051598563,0.8786651186203736,55,28,dos
tcp,http,OTH,32.552749104028564,918.2559327494818,1399.7525554222973,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,7,0.16871506856729745,0.3010573985108096,0.18937005592435974,0.7509585310348784,0.5163322689660802,0.6874776998656829,0.4740360227082594,0.7351428844479582,0.8479736591674327,0.8837427268187397,0.7470960475427886,0.22977471103383962,0.6447944266367786,0.09996703715946886,0.2693420341392102,55,32,normal
tcp,ssh,OTH,39.36479704224898,426.0940396668011,1007.125053517578,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,8,0.17557741942338456,0.5242238956380288,0.09983371755606862,0.3342992577619216,0.11919032450420008,0.8991569683905382,0.3335504124308992,0.8801248176031928,0.49602054006422225,0.40929382399053826,0.7094635686399355,0.08134758193071046,0.0397207393924377,0.8459107122578068,0.2881630573013182,45,39,dos
tcp,ssh,REJ,92.3594652843846,1002.5245630766664,361.6496360809457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.16948593264714473,0.8957227361745056,0.36126000617059717,0.574886307868982,0.34017075965553667,0.46082226389964387,0.2344572655720365,0.35752439569879924,0.6198017945379972,0.8030401485734605,0.2260874271492579,0.2543718902053641,0.8808310724024531,0.0820135348487121,0.563702982299519,48,27,dos
tcp,telnet,REJ,28.22325968036221,1911.5087317814516,435.551201561319,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,7,0.18688030458809335,0.8697188636365503,0.4011114871030239,0.6242690565696689,0.8428141370585772,0.2166574410606409,0.9540565034694029,0.5351420060719064,0.942599034403233,0.2588077996295576,0.1983319952792364,0.33242546652939065,0.5200613687311502,0.24889655279397016,0.11294099860985884,53,24,dos
tcp,ssh,S2,4.339299642087201,337.63508699314247,592.6541785716439,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0.8596514666396289,0.13845349643611027,0.7480659477799075,0.07001640809723664,0.17919435709456,0.25004533118173233,0.73402467438286,0.008667551172862664,0.4344029084374018,0.8810802632028644,0.42865911772908716,0.6563166604319018,0.45608981651660996,0.7672347558511133,0.5610626968742268,41,27,dos
tcp,other,SH,36.876401012468754,81.88613221599415,657.4634454305994,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,8,0.8071789732644812,0.764772362436593,0.43913913234460844,0.5089028020536658,0.5983221337391138,0.30587967206243205,0.24466182813395276,0.029825945327211834,0.4988712820938317,0.8883215776512091,0.8184037942843375,0.7145403653252803,0.6542165368069044,0.4779648463280485,0.9212549039526686,48,33,normal
tcp,http,SF,43.29909609927461,228.38211285318266,337.85670561066564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,4,0.2500276115880704,0.29072210300684276,0.49813001992189654,0.1668675742103568,0.9264143946604207,0.6069065227266256,0.09235464502486335,0.7953173508027129,0.026759840613304497,0.20798176605297325,0.05753291619575562,0.598981567935878,0.32592783120950686,0.7800818344850371,0.693606992268707,41,31,probe
tcp,other,REJ,35.85117875942403,578.19519472122,188.00179622138793,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,10,0.4633089050045205,0.4029308804123488,0.8315220016535261,0.8344192856288082,0.9241878304690472,0.13460593582729785,0.5299637746319479,0.1946287507839365,0.1276697571630402,0.2888439532519005,0.34911356611430233,0.01828636222946145,0.6077013209751351,0.7361810752847283,0.8007277856228188,48,19,dos
icmp,ftp,RSTR,14.923638641846432,723.7380710437145,1205.3076686933414,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,8,0.6857792842704707,0.2653303172101479,0.08750039710706403,0.40759678528345966,0.9148415495705415,0.8501015113459057,0.6101325374125516,0.7369482095181034,0.9911833301704814,0.8820935025812259,0.5782778875664634,0.7035726533091138,0.31832897466260546,0.5438591391166967,0.527177043279612,70,34,dos
tcp,ssh,S0,12.66017209770967,2845.5082428408873,23.84388568752189,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,9,10,0.1183368527535168,0.7855859312180414,0.7243230064529481,0.6032710840111162,0.24622419887496183,0.48372834174601365,0.7929397825800243,0.15371150182173465,0.7695687824590891,0.7325133288224196,0.012306526858961497,0.1373347306934154,0.551941516321335,0.43364874143329135,0.5040562498794267,51,27,dos
udp,http,SH,23.082441156538582,16.23302381341126,220.09370757369825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,5,0.8567703265416762,0.5391662094028111,0.12890582606352807,0.7587141064213138,0.6111668071166384,0.9352315495494413,0.11014107359390968,0.6246872570607929,0.6913608787684967,0.7380612134300051,0.2272403985196524,0.7345626782193343,0.4838611330294973,0.44929005227926766,0.43883516653618315,50,28,dos
tcp,smtp,S3,9.089809051619401,1417.2777187719887,549.0648681046421,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,14,0.7468252505100241,0.6252295799719985,0.4428496342385736,0.38274735138598837,0.11805456438225703,0.5145734788375056,0.5250303232721235,0.8789275850290813,0.6134816366094509,0.5081859620565713,0.2842201461779802,0.17478364800424395,0.30465652506533125,0.9462400172391692,0.045926645422896706,49,35,dos
tcp,telnet,SF,54.834259227406235,75.27298142753257,1108.531694267655,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,0.3242810456109143,0.3669493845764735,0.6970972266227602,0.8005556176340499,0.9505472990790622,0.5808235947054701,0.5258028150867705,0.07445318694097314,0.7124604554193786,0.6844668704332468,0.6844857472928181,0.9390611374748216,0.09232468184019293,0.2041556988109975,0.5126509696697504,48,30,normal
tcp,telnet,SF,47.68339443745755,81.12557453324267,38.56157731411242,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16,13,0.40181209241235594,0.42149949095747663,0.4064635406163114,0.6833609720440447,0.21267497097220778,0.27179387390780596,0.7850537295796243,0.0011188108324856616,0.5392281461126537,0.3942050625698563,0.4501724097173093,0.17413040217330555,0.8340521611108731,0.6576375692584784,0.01910685985708549,53,25,normal
tcp,http,S2,50.03739808456903,1061.6989232217622,537.86948879522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.5160125350564498,0.10280114642991378,0.4538496320759198,0.7951834189182959,0.19431249843669707,0.6042528237213018,0.18605522824088128,0.8002897429615385,0.36610901861645895,0.2841916366370453,0.00841134170183866,0.30755215239767153,0.2058531753227395,0.8239238864060416,0.562510120242862,43,22,normal
tcp,ftp,RSTR,12.731549229360208,2396.154911542146,333.8148251283415,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,11,0.7888139026584894,0.6366834829006444,0.3079927540059204,0.623362083409797,0.24848066080395315,0.36904061855703507,0.47640876593210013,0.3417896219715688,0.9490577946132714,0.3803873774069163,0.1053707253502989,0.0417503969170272,0.5362403798183709,0.33679252700974605,0.8083669926224278,57,18,normal
udp,http,SF,14.153238378394315,339.25096150700136,579.9602678976094,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,9,12,0.5109068181266462,0.39002555329997035,0.5319634654771971,0.6723949114901414,0.9853713900845985,0.29560310423224834,0.383122235641847,0.4536317454615847,0.5676576166992013,0.41334692409948026,0.5525462856004788,0.0762720142370279,0.4054013891611651,0.19528378592594142,0.9433230784305379,53,36,normal
tcp,other,S1,77.4148498122038,313.76075637978744,190.77851366329085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,11,0.5291534390055418,0.6098752868245183,0.6028201235523805,0.13539289050046255,0.8427107480207987,0.33520807118110607,0.16235447479773568,0.5376105074818313,0.9137850780166793,0.3507678847405058,0.09977289424729996,0.48317625794174335,0.258756258938715,0.5685886870593077,0.6184507457387647,48,39,dos
tcp,other,RSTOS0,58.57718015797455,961.5805667882356,620.1477493596916,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,6,8,0.666762480383023,0.187460978679457,0.3705001844939465,0.9182894696321181,0.1739726044229466,0.3688757195888167,0.10876892384294268,0.5712495085071397,0.9802622269710695,0.09829752018962934,0.5270657389061315,0.6336446196253281,0.16039381469222191,0.0474864512531612,0.5818292004433262,58,27,normal
tcp,http,S3,104.04406855386021,1497.363722890311,99.38506913025093,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,8,0.4642778242736818,0.9983610712306372,0.8988379352048272,0.5541303097199368,0.20538379186494027,0.8565431710764303,0.03309357519147471,0.4743332304134815,0.39752504121903665,0.923788689282012,0.675371742807906,0.004773667961820438,0.12955446654134495,0.6720314543570038,0.9505707902633893,50,30,normal
icmp,other,S1,25.83428115168857,2032.245941294589,746.7161644498082,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,11,0.6448509616598347,0.7676868105543407,0.18113314087111476,0.3691963856085382,0.9072695197854033,0.7723484037169566,0.5719865531881667,0.5707730183187548,0.3499278261728408,0.45765287815356104,0.869535601445172,0.08659535884018477,0.5210484049789791,0.5672020205710836,0.46696273544866707,39,29,normal
tcp,other,SF,39.62935533274896,287.290347299404,691.8474008111914,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,6,10,0.5069423756216518,0.13816736461660295,0.6625574449160078,0.5103008882934119,0.7218873032554844,0.37359987124585026,0.15829047581489242,0.19762875399490232,0.6057400972416414,0.7866046056643029,0.17008819520127982,0.24885769368603206,0.22994463947377863,0.6301898563647235,0.8636238471473252,52,32,probe
tcp,smtp,SF,67.11917663676229,1347.8400150165269,1466.7231091295098,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,18,0.04945194968066058,0.7113561526909842,0.015672486359298632,0.8606665267015078,0.5834689898740766,0.8030219182621845,0.9608501914930744,0.736406440407596,0.2538621664669629,0.5028007009107338,0.3080147189821374,0.9172572791225609,0.7882085576422053,0.13063661610327582,0.8491043555033593,56,24,r2l
tcp,telnet,SF,182.7818461068113,367.0313735232206,95.11068693685198,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12,6,0.4054542516225126,0.2536319835802757,0.7341827708618477,0.2465709327505613,0.2610196445922076,0.2848550952225767,0.9123532992507603,0.5420701261872671,0.9311254125471214,0.2560105513373232,0.8994554449306867,0.724836743199867,0.09728103821744793,0.1283063442842145,0.6925157278511659,46,33,normal
udp,smtp,S2,228.45065441934796,787.044583442217,640.064421566337,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,9,10,0.018277500964690163,0.5139878997739673,0.7388277179906344,0.19300054276129497,0.1003610677134299,0.9084444102045414,0.03407030173564363,0.18659738045163543,0.1016136724513984,0.36642278101005354,0.7301188456642443,0.29283842008166716,0.2744670840668608,0.7339595859119586,0.9730878964777413,40,21,dos
icmp,ssh,S1,355.0313635165693,211.7740192092666,194.78360927988228,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,8,9,0.06386736791516845,0.2917773444618512,0.6908169062187581,0.005837107788921325,0.47637729973039367,0.4897068828024852,0.5481649028443247,0.1391026984053263,0.5093372065711188,0.894524282725916,0.7822664620669005,0.27088191767784475,0.20949715521446766,0.5307506454801973,0.3204774027008238,41,34,normal
tcp,smtp,REJ,110.60363067251045,157.82645531707115,165.54316839387022,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.2650246678428422,0.9873914618902996,0.8321254544223793,0.08736803648127112,0.5904355539730591,0.12504835135137027,0.2505900337931406,0.4815965766328213,0.9640398701150078,0.347683829072688,0.7797173040200986,0.18821881468215296,0.26109759502322727,0.32073681778192764,0.19359517963571393,58,23,dos
udp,smtp,REJ,51.03408853925079,2738.0489496737414,256.7442600584842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0.43176858129669915,0.9547090692700231,0.4947091976689145,0.6697393060540583,0.08464217698937448,0.10925098538029998,0.4333142891979149,0.13848765654207196,0.5229335369984678,0.05516725544489032,0.03305846695515646,0.6331187018975971,0.4664681481381049,0.7034298047447342,0.453274287665117,44,34,probe
udp,smtp,REJ,0.34976806881937633,792.3030966275757,167.87734109753356,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,10,7,0.5704386627404269,0.11446082628431409,0.09084082503527646,0.2840713959465575,0.660556258181537,0.18059385486581792,0.6499247179238002,0.8762002425291257,0.16039181593694019,0.45998181859645226,0.6595230316766516,0.5192281166491153,0.5531681798168636,0.724518060179608,0.6792192033687152,43,32,dos
tcp,http,S0,60.12265852402013,4.600111299837166,142.63816472948403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0.6069445271168453,0.7013634230907956,0.1382336085738014,0.6674403152742655,0.521766042676344,0.6529347827044641,0.3793346533613666,0.012566190184247317,0.9002942848375098,0.0698259765911513,0.44970186970214965,0.4890742878187653,0.4692038369381252,0.5412695995102498,0.33896944570993115,59,33,dos
tcp,other,RSTR,13.629789977133216,1577.1476213625867,731.3399088850376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0.19343032334225185,0.83446255853971,0.15873093749129552,0.8329520591955221,0.11528288803924658,0.041202119947368554,0.4782658383107826,0.7532969666248792,0.9414304645395399,0.36669998478243193,0.8869078992788453,0.8747252702712813,0.006332497963758232,0.7052791808840208,0.6153700057990862,53,40,r2l
tcp,smtp,S1,2.9433131326765265,1173.9938056911035,601.1595952062634,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,8,9,0.13889977493893524,0.08512568202217818,0.7240429162400145,0.6941642994451351,0.8231976119622171,0.527884900059601,0.6477612309533461,0.07588676676510508,0.9311467463900731,0.30914980344610044,0.18902239896433193,0.02753666746418959,0.5782872129999235,0.9992287654802349,0.9236006158214364,43,26,r2l
icmp,smtp,RSTOS0,59.731566758901536,394.3513027364649,57.90664266651036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0.09842335013049297,0.9394706261426191,0.4256445944882482,0.6938509804220322,0.4079095895222392,0.3618085830914579,0.8579739519362231,0.2295877576826727,0.7777518648434074,0.5968169443251571,0.2547744501118664,0.10130855466814093,0.5394818102284505,0.6413035323852214,0.0866520342615631,57,22,normal
tcp,other,REJ,70.53159191003677,623.554482990303,410.6964847673777,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,11,0.45721783810669003,0.7526154965268387,0.8678046308890273,0.35088835639760263,0.4252929309379535,0.30763935265394804,0.5699755687984999,0.39494047657418485,0.6570317638204864,0.27065580926550126,0.3670342393533994,0.9141407283901278,0.5167264232492764,0.5007715826264821,0.4798331997016404,44,33,u2r
udp,ftp,S3,53.85718780693281,597.6179289583549,200.98759318868545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0.5423678312377659,0.9134912394273144,0.7212275249373991,0.1552008402170617,0.11027630967886781,0.45548813959298784,0.6268349286043993,0.4155791653002595,0.3787787254300844,0.2074418639218285,0.44788119622486033,0.7600955262836635,0.6611190226427412,0.5246925685369259,0.19994355113444529,46,37,normal
tcp,ftp,S1,22.71988459646986,321.2660127899381,1770.8273659830027,0,1,0,0,0,1,1,0,1,0,1,0,2,0,0,1,5,9,0.9178899120336415,0.2903121092038965,0.28020801518547034,0.381890480139884,0.954612723520524,0.5946493179544343,0.6670853282395637,0.15457393242955886,0.38708094373806734,0.944618203133944,0.20377822734824114,0.2517285857106265,0.8655549707698905,0.5733890072516818,0.25728578296734006,55,39,r2l
udp,other,RSTR,35.770061162123376,3940.270233172941,276.72980723343153,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,10,8,0.08355141769377838,0.13351841600874315,0.9952311335072097,0.7531880040476934,0.594246139613275,0.39190733268151223,0.4151151440694121,0.574357632190662,0.7402660244834507,0.3333242342965478,0.48698411763081006,0.5254826463795185,0.3108508290981211,0.19210100934670316,0.27651674277167704,44,21,dos
tcp,other,SF,136.62812974962816,785.0104896600677,20.709876454647354,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.3093566755122885,0.9874664196025972,0.9346676763547456,0.0802654479555227,0.9467469059158278,0.7459594581311916,0.037879072939474234,0.3125765039999324,0.9612495712579697,0.01581138737795984,0.8900720661087813,0.6646103609976376,0.17018160140509153,0.5478533040324738,0.8719534501836154,65,27,normal
tcp,http,RSTO,65.39467451420724,2275.7429966163268,201.5211158832354,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11,7,0.9476354773963961,0.13294624470477545,0.8454008299975282,0.2250460154697821,0.09353830425026122,0.6839697023576695,0.27174914724614585,0.043496467190946464,0.17009134293569228,0.438218962979521,0.2547593096110796,0.4357870865972042,0.30157392952999784,0.17230711049254266,0.04677070017760876,53,34,normal
udp,ftp,S2,35.12799038351718,880.3334766215673,187.49782987075903,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,10,10,0.6868675107338036,0.6658406401487565,0.13920021292690532,0.8066672395070362,0.09468620393303462,0.594137733141017,0.798156011818787,0.9423467949604125,0.08696047302543364,0.790570240763824,0.12466136717979881,0.5863305488578042,0.000853597982061638,0.026112655836790455,0.0650126163857302,47,30,normal
udp,other,REJ,45.00231351829088,1171.7738772361758,2.8253452599603253,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,10,0.030327910821003945,0.5346203265700509,0.655660981476733,0.4984180864901897,0.03678801898949269,0.1640803965234997,0.6562269622442907,0.7659454829777262,0.033037414482588234,0.7739540928451611,0.15685669800427282,0.08185152506195248,0.18298274810595305,0.8744220376008229,0.5250949312656606,49,34,normal
udp,smtp,S3,131.3352160015748,29.987610948257572,334.5027677532675,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,7,0.21406703309120556,0.704897338601617,0.9745207571958926,0.8691965061589016,0.3690381530950141,0.2748041247474966,0.2204766608812636,0.5500257609106569,0.7655864147278671,0.6033221930088234,0.5991097012727035,0.40827656742202434,0.8855720231733074,0.6343642816014151,0.052781819438973865,52,20,dos
tcp,smtp,RSTR,25.025824157514943,717.0681172272774,1181.1470289495858,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5,8,0.04350609183802445,0.10729749098287478,0.8134617199216191,0.6651651974627265,0.5316130828651846,0.3162862012834181,0.4980042567187376,0.5697964119658345,0.20699530737503413,0.9484091859643853,0.2561413903474018,0.44382044918754304,0.9667119751832729,0.9317403568467301,0.10806675099530583,52,31,r2l
tcp,http,REJ,5.370559480772743,1277.5360429342652,810.5357624064944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.6266184071964789,0.728076818183164,0.5926361443712881,0.7871147655250043,0.8761866637604329,0.8667172186680195,0.4632233866354625,0.10779788274821622,0.9910713689455538,0.16964952663818844,0.002819386649014155,0.8294964426457653,0.4947442646506587,0.6323322313170076,0.7731203902482224,58,40,normal
tcp,http,S3,19.713369983373443,129.95270461746696,577.0415467043493,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,5,0.3183747220005164,0.56170970576187,0.5781651059809152,0.9664910907848812,0.8435618200306809,0.1898633486502287,0.892137202260198,0.6748487330032816,0.8762032534773707,0.5836415608231547,0.8011888022409532,0.5848480421121233,0.08769190326993115,0.9945212025042629,0.48676181961192677,59,28,dos
tcp,telnet,S2,26.8242868871374,1134.213443442144,210.44272210669718,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,11,16,0.3382610064680086,0.00891305029191336,0.8043157390598048,0.3905169992227122,0.6980745837011421,0.5645757328175103,0.7090432176935773,0.20416514286409904,0.9297544850639431,0.47585939021852475,0.25427404101480644,0.63652215553174,0.37376595079938535,0.14318226248921784,0.865553696993216,55,27,probe
tcp,telnet,S3,15.938955255254045,88.03614945325057,131.95916169273343,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,9,8,0.23103299651559162,0.25610301420626713,0.6034615819048283,0.8882937173692531,0.72179271580519,0.5965035636089787,0.3042202047888396,0.4542372991061232,0.561338288447089,0.1669900495755896,0.10682516699128486,0.38173731594907867,0.8704373619054044,0.5527415860145123,0.1995350089041703,48,23,normal
tcp,other,S2,37.64192995511967,1645.183842251508,209.74387602422303,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,6,0.3952742516631731,0.09028903599919447,0.3632165800539944,0.14068618208511552,0.06075882316721337,0.5760684245055957,0.4144143605837548,0.25079070459188946,0.6736793875518109,0.9597885714912958,0.19408612384084178,0.8770130354117296,0.9798462118045026,0.027442943067425563,0.12266283009417345,43,23,probe
tcp,telnet,RSTR,18.181947906557333,3806.935334921551,65.6579779411774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.8796711043480872,0.7264230043613271,0.9256900769728963,0.7329386982408681,0.09976299574004388,0.3315180072618321,0.8954677732279357,0.9825382135310425,0.6221605386438922,0.012209376434703767,0.11896110005048222,0.12893946656920074,0.28101031781405095,0.8111815050342155,0.935603315122254,56,37,normal
icmp,http,OTH,5.444982181834717,985.4655873636176,52.39616497692434,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,16,6,0.3116802252770251,0.1221371931020857,0.5500101677682778,0.07207653673609149,0.5503188976910905,0.7864404670208884,0.1306906884140886,0.6548088573969925,0.16161153184658128,0.33576847397332954,0.23891100356050055,0.26004880215892057,0.8726505295714552,0.062190504467592,0.04197032455184768,52,31,normal
tcp,http,S0,10.4169659371238,80.21043892142586,427.2836472019475,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,8,0.18946886904716276,0.5961431922629051,0.07303500347161296,0.8563064842982766,0.6733936245888746,0.7655187378711044,0.6848981354152093,0.465619940821836,0.6138514526557303,0.17214018621466443,0.19101944234697765,0.4705217423505599,0.4127228240869141,0.42865596971496456,0.7077812813157327,41,36,dos
tcp,other,REJ,125.14706509864224,883.710889559474,840.9878759781317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,6,0.15084316884851012,0.5895288715890907,0.482960457978012,0.41511040316774317,0.021937072026361526,0.4291575741872057,0.6677029446907298,0.8505788904469394,0.44244739871277106,0.24404602563696798,0.8185069338130043,0.5580101209983637,0.7154825486129254,0.9553977640845525,0.9734345472180835,50,30,probe
tcp,smtp,REJ,49.65799878980497,1350.3987075382977,52.341922689280665,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,11,3,0.5821996824266022,0.29149593767167314,0.9278897362275695,0.07230738966398376,0.977653194729637,0.18599805231931654,0.6211648305253711,0.8679617436977175,0.11763637080466538,0.05735374773749469,0.547878038714793,0.24106781645858444,0.9023918045685732,0.5868415252501785,0.20541385696024328,59,30,normal
tcp,smtp,RSTR,18.86638855750215,2704.496466475428,204.1248167502043,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.7299578795717818,0.15953051726420475,0.39587927757465835,0.8089632602206703,0.0588104494661843,0.4440441526480534,0.06592321192307637,0.07279007107232305,0.023284844930368975,0.6425995676098514,0.9976978256999912,0.43796323963653006,0.16707145202336804,0.8238574032793942,0.5144896313202516,59,39,dos
tcp,other,OTH,22.85775925758028,46.52435944027274,65.48396436769157,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,12,13,0.4731255312364996,0.5666872165850273,0.1269226942260676,0.18438632866514293,0.0032701840788467162,0.3952220788116648,0.19982170125468413,0.5266362451983092,0.6099339439026206,0.9355137121675415,0.4586723411586876,0.29321832569942874,0.7859496102957371,0.7612902030653069,0.31335910071117523,36,28,normal
icmp,ftp,S0,34.00001616355587,1491.8429336269905,185.88031511015186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,6,0.568569005568824,0.44656291566836126,0.08582705579254712,0.9150153282567682,0.6263173119289028,0.9857099463181042,0.9553382920279038,0.6711175458634551,0.6248502607219537,0.7721070306092591,0.8035918363170921,0.5367356166416981,0.8970224625495936,0.7683954211862872,0.473523391513722,55,35,normal
udp,http,S0,55.90964216630603,142.23395822932514,886.7535629681889,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9,13,0.1462956895731008,0.42074472250121886,0.2992876964212271,0.9091963510001536,0.8114039358823921,0.9524752648548083,0.4354701943723641,0.21250014707391218,0.7499355465249151,0.9819043676151249,0.37584696469927026,0.04190073076567258,0.49403240584005303,0.3283232490511385,0.6080190786923704,51,24,normal
icmp,other,REJ,43.63521487830432,1563.4439264502585,17.73420485996933,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,9,9,0.6811017958957205,0.9599410690411744,0.4854301578425726,0.11491301687953981,0.45761287045560894,0.16315363110217518,0.30823732409855786,0.4714802095249808,0.045940706037201684,0.3394277445930829,0.3776255567195582,0.8952323544997715,0.3073439755319578,0.05125684480837034,0.3933195410451714,48,29,normal
icmp,other,SF,134.92835879493245,2195.6184407177316,520.9463146438662,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,14,7,0.4655314607106553,0.9681388992671179,0.11165791505572153,0.37878275084164215,0.14682576269835135,0.08910242972259885,0.3439027980523245,0.7145230074275555,0.5482543624742328,0.8209830462634099,0.3894799481202402,0.8931094894104823,0.11793506001617293,0.48596376744083314,0.7952558605895164,45,28,dos
tcp,http,S2,49.1414060137992,1975.0298623426293,30.85079196662103,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,9,7,0.6096156075979668,0.9784088571269491,0.615277639733971,0.5275075435248938,0.6043473593780676,0.374909160124133,0.32866506225874537,0.8908073819792675,0.15327708895329606,0.6979563360722163,0.6596646650008707,0.33828829898976664,0.6229402821850684,0.9265421905132674,0.33403081440600124,50,38,normal
tcp,other,SH,120.83921643477267,1058.0650253603017,278.03869866844406,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7,6,0.7794857649192859,0.09488153633297103,0.6867639877808253,0.68914182299955,0.27780525975521964,0.42327404789367473,0.15330717285796225,0.02194032114761013,0.4510677070044986,0.8739141899477967,0.2266749203804027,0.32587609519351957,0.03464540764397406,0.2633377231322229,0.3475870852496521,58,30,dos
